epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
75,3.200514850616455,0.45375,3.4518404404322305,0.33854166,1.5847535
76,3.254063301086426,0.41875,3.377505487865872,0.35416666,1.6530795
77,3.159265661239624,0.4275,3.3710181050830417,0.36458334,1.57286
78,3.2199752616882322,0.42875,3.4966120984819202,0.2690972,1.64717
79,3.2668818187713624,0.39,3.4928278260760837,0.31770834,1.7087507
80,3.2387290477752684,0.39875,3.5292936828401356,0.33680555,1.693304
81,3.304377193450928,0.37125,3.3755377531051636,0.2986111,1.7730544
82,3.0767919921875,0.45125,3.3519273863898382,0.328125,1.5581148
83,3.1739339447021484,0.3875,3.3803811073303223,0.2986111,1.6651176
84,3.1044730854034426,0.43625,3.3825586107042103,0.3125,1.6068882
85,2.9340322494506834,0.48,3.293288071950277,0.34375,1.4460912
86,3.0988014125823975,0.4325,3.3617404566870794,0.3298611,1.6197628
87,3.0805672931671144,0.42125,3.4130889574686685,0.32291666,1.6117656
88,3.113119058609009,0.4175,3.2618495490815906,0.3472222,1.6555744
89,3.024714021682739,0.42625,3.2280474503835044,0.35416666,1.5757064
90,3.048565845489502,0.41375,3.407885101106432,0.29166666,1.6078293
91,3.0430311393737792,0.41875,3.2518621683120728,0.3246528,1.6115717
92,2.9953255462646484,0.42625,3.16326285733117,0.3559028,1.572232
93,3.017049608230591,0.42125,3.4205737908681235,0.28645834,1.6008675
94,2.9229188346862793,0.45125,3.3205664025412664,0.3142361,1.5141807
95,2.8963183307647706,0.4775,3.224409235848321,0.33854166,1.4939737
96,2.917037992477417,0.475,3.2351376745435925,0.33506945,1.521003
97,2.8838555145263673,0.45875,3.1536573568979898,0.3472222,1.4943484
98,2.90169038772583,0.4925,3.3128299845589533,0.3125,1.518056
99,2.9126607990264892,0.44125,3.210367931260003,0.30555555,1.536687
100,2.918968687057495,0.45125,3.232164488898383,0.33680555,1.5497113
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
98,2.90169038772583,0.4925,3.3128299845589533,0.3125,1.518056
Max val_accuracy row:
77,3.159265661239624,0.4275,3.3710181050830417,0.36458334,1.57286
