epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
73,3.7284161281585693,0.42,3.9985226127836437,0.32118055,1.6510005
74,3.7880391120910644,0.38875,3.962708168559604,0.296875,1.7263308
75,3.8002259159088134,0.3725,3.888159063127306,0.3090278,1.753923
76,3.7789497852325438,0.38875,3.924579448170132,0.30208334,1.7477753
77,3.5701702880859374,0.44625,3.865741319126553,0.31770834,1.55362
78,3.649319200515747,0.40375,3.874584356943766,0.32291666,1.6467314
79,3.7197964859008787,0.3825,3.859987828466627,0.3107639,1.7313719
80,3.6595841693878173,0.3775,3.876722428533766,0.29166666,1.685486
81,3.6522932147979734,0.37125,3.8135672542783947,0.30555555,1.6919153
82,3.5842385864257813,0.41125,3.7750863101747303,0.328125,1.63718
83,3.51232684135437,0.4625,3.9088143905003867,0.2934028,1.5781479
84,3.6986554431915284,0.37125,3.79381435447269,0.296875,1.7777162
85,3.598714256286621,0.39625,3.7747921678755016,0.3159722,1.6907173
86,3.4858928298950196,0.42875,3.7614967823028564,0.2829861,1.5903573
87,3.420950870513916,0.46625,3.7832711272769504,0.3159722,1.5373126
88,3.5833727169036864,0.40625,3.7338914738761053,0.3159722,1.7117542
89,3.5044439029693604,0.40625,3.7254798412323,0.30208334,1.6448597
90,3.406861982345581,0.43125,3.747140738699171,0.3298611,1.5587661
91,3.431079692840576,0.4325,3.661657691001892,0.3159722,1.5945919
92,3.354089231491089,0.46625,3.7007819016774497,0.33680555,1.5288593
93,3.443173704147339,0.43125,3.686341497633192,0.31770834,1.62914
94,3.3400002002716063,0.445,3.6130557854970298,0.33680555,1.5370612
95,3.2540088176727293,0.47375,3.5791432857513428,0.3246528,1.461579
96,3.3602996253967286,0.43375,3.5950501759847007,0.33506945,1.5783947
97,3.3056993198394777,0.445,3.7431065109041004,0.2829861,1.5342506
98,3.2790377044677737,0.47125,3.535826219452752,0.3628472,1.517845
99,3.2702670288085938,0.45125,3.5749966171052723,0.33680555,1.518654
100,3.305588502883911,0.46125,3.632222745153639,0.3159722,1.5638766
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
95,3.2540088176727293,0.47375,3.5791432857513428,0.3246528,1.461579
Max val_accuracy row:
98,3.2790377044677737,0.47125,3.535826219452752,0.3628472,1.517845
