epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
48,3.2649180030822755,0.375,3.4362232949998646,0.30729166,1.7564001
49,3.147919816970825,0.4275,3.3585465219285755,0.30729166,1.6601973
50,3.17395073890686,0.38125,3.33121038807763,0.30381945,1.7064747
51,3.195478849411011,0.3675,3.3760225905312433,0.2934028,1.7479445
52,3.228429765701294,0.345,3.3667889568540783,0.30555555,1.8005562
53,3.1356229686737063,0.36625,3.314783970514933,0.28993055,1.7266536
54,3.1039787483215333,0.3775,3.248577117919922,0.296875,1.7133461
55,3.10365571975708,0.38875,3.377327879269918,0.28645834,1.7310635
56,3.157062110900879,0.3525,3.162026974889967,0.3402778,1.8023676
57,2.9823001766204835,0.43875,3.2635799646377563,0.2934028,1.6449581
58,2.99989800453186,0.38875,3.171376691924201,0.3472222,1.6790012
59,2.983923969268799,0.40875,3.1314748260709973,0.31770834,1.6794086
60,3.025765228271484,0.3575,3.1040616035461426,0.33506945,1.7372315
61,2.9406472301483153,0.39125,3.1804054180781045,0.30208334,1.6679431
62,2.8970626735687257,0.43625,3.111797981792026,0.31770834,1.6396077
63,2.7629877662658693,0.46,3.1201061407725015,0.31770834,1.520213
64,2.977088041305542,0.37375,3.0676691399680243,0.3472222,1.7487491
65,3.02843337059021,0.35625,3.260382148954603,0.2517361,1.8147666
66,2.955643587112427,0.35375,3.0933516952726574,0.3003472,1.7564185
67,2.869931583404541,0.39875,3.023166298866272,0.3576389,1.6845502
68,2.7800303173065184,0.4075,3.0056499507692127,0.35069445,1.6078709
69,2.7395340824127197,0.44125,3.056726919280158,0.3159722,1.5802273
70,2.761124677658081,0.4125,3.0067385964923434,0.31944445,1.6145374
71,2.8165046119689943,0.40375,3.0042448706097074,0.35069445,1.6824656
72,2.796221866607666,0.39875,2.953593121634589,0.33506945,1.6747656
73,2.675841073989868,0.455,2.954832394917806,0.3559028,1.5663644
74,2.6511402988433836,0.45875,2.9877063698238797,0.30208334,1.553104
75,2.7036386489868165,0.4125,2.928094082408481,0.3454861,1.6171514
76,2.6074796104431153,0.44375,2.9569935268825955,0.3159722,1.5323529
77,2.654171266555786,0.42,2.8731375535329184,0.3142361,1.5899578
78,2.571830940246582,0.46125,2.924087564150492,0.33506945,1.5181903
79,2.608139743804932,0.46,2.9339352713690863,0.32118055,1.56495
80,2.5658724021911623,0.465,2.9166596598095365,0.3315972,1.5331324
81,2.6309107398986815,0.41625,2.9972120920817056,0.30555555,1.6084278
82,2.6039017963409425,0.44125,2.8726341459486218,0.3090278,1.5916101
83,2.5821562099456785,0.45375,2.9165726635191174,0.33333334,1.5797095
84,2.579558115005493,0.4375,2.9366255733701916,0.28125,1.5867938
85,2.5061658954620363,0.4675,2.8210178348753185,0.3315972,1.5227374
86,2.5464092254638673,0.42875,2.894038372569614,0.32291666,1.5719806
87,2.44041069984436,0.4875,2.766737050480313,0.3315972,1.4750633
88,2.354176597595215,0.5025,2.8102195792728,0.3159722,1.3972647
89,2.3912206268310547,0.50875,2.8437434567345514,0.34375,1.4426783
90,2.4245101833343505,0.48125,2.7697578536139593,0.3315972,1.484392
91,2.34768084526062,0.49375,2.7522684468163385,0.3611111,1.4156336
92,2.421960735321045,0.46625,2.774472157160441,0.31770834,1.4979243
93,2.2984756135940554,0.52125,2.8550849623150296,0.33680555,1.3824619
94,2.3794528007507325,0.4675,2.834599335988363,0.31944445,1.4712945
95,2.3000238609313963,0.51875,2.842053532600403,0.3125,1.3996749
96,2.2961117744445803,0.50375,2.6776686112085977,0.36805555,1.4033896
97,2.2088843297958376,0.5175,2.740301807721456,0.36979166,1.3235116
98,2.2537102699279785,0.515,2.72848117351532,0.33506945,1.3754016
99,2.2005262184143066,0.52,2.705946299764845,0.35243055,1.3292356
100,2.2200785303115844,0.50625,2.7748698658413358,0.28993055,1.3555533
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
93,2.2984756135940554,0.52125,2.8550849623150296,0.33680555,1.3824619
Max val_accuracy row:
97,2.2088843297958376,0.5175,2.740301807721456,0.36979166,1.3235116
