epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
96,5.424306335449219,0.32375,5.451785537931654,0.3090278,1.8704993
97,5.320585289001465,0.35375,5.329301516215007,0.3142361,1.8169737
98,5.243163890838623,0.36,5.391834815343221,0.28645834,1.7878485
99,5.198932762145996,0.36,5.283562236362034,0.30381945,1.790881
100,5.154874954223633,0.34625,5.215557760662502,0.3246528,1.7929718
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
75,6.790222797393799,0.37125,6.858185953564114,0.30381945,1.7651887
Max val_accuracy row:
77,6.595411911010742,0.35,6.67611116833157,0.3420139,1.7527373
