epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
73,1.9474683332443237,0.2925,1.9509249594476488,0.27083334,1.8562161
74,1.9545600938796996,0.2975,1.9510806335343256,0.28993055,1.8674937
75,1.9019884586334228,0.3275,1.8721750842200384,0.30729166,1.8155609
76,1.8914774131774903,0.32375,1.8533636265330844,0.34895834,1.809426
77,1.8757502985000611,0.33375,1.8493301073710124,0.3402778,1.7954396
78,1.8307444524765015,0.355,1.862001551522149,0.31770834,1.7514825
79,1.8884135246276856,0.33625,1.9875910613271925,0.296875,1.8133153
80,1.952804322242737,0.28125,1.9004074798689947,0.30208334,1.8681813
81,1.900600266456604,0.335,1.8447948892911274,0.36458334,1.8185805
82,1.9694067525863648,0.28875,1.9410485757721796,0.2986111,1.8663116
83,1.919371862411499,0.32625,1.8751084076033697,0.3315972,1.8224411
84,1.8939920043945313,0.3325,1.8746777441766527,0.3298611,1.8023901
85,1.8419312810897828,0.355,1.8983832597732544,0.32291666,1.7518451
86,1.8399292039871216,0.33875,1.8038673202196758,0.33333334,1.7573282
87,1.871140284538269,0.35125,1.9092289408047993,0.2534722,1.7917942
88,1.8345342016220092,0.3525,1.825678997569614,0.3263889,1.7491498
89,1.8633419561386109,0.31125,1.7749396761258442,0.3454861,1.783141
90,1.8237935209274292,0.35125,1.832336299949222,0.34375,1.743477
91,1.7903874111175537,0.35125,2.007079667515225,0.2690972,1.7076693
92,1.9039918851852418,0.31,1.8128299911816914,0.35243055,1.8210427
93,1.8721575260162353,0.32875,1.8016048139996,0.35069445,1.7832714
94,1.8223751926422118,0.34875,1.7784122361077204,0.36631945,1.735267
95,1.8260614156723023,0.34,1.8134162028630574,0.3454861,1.7427149
96,1.7575801515579224,0.3825,1.826490494940016,0.33854166,1.677343
97,1.8170289421081542,0.34875,1.8903352154625788,0.33333334,1.7364501
98,1.8418840980529785,0.35875,1.842309878932105,0.3454861,1.7559639
99,1.8024890422821045,0.37,1.780221203962962,0.3732639,1.7150534
100,1.8152090406417847,0.37125,1.8916368550724454,0.3420139,1.7242043
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
96,1.7575801515579224,0.3825,1.826490494940016,0.33854166,1.677343
Max val_accuracy row:
99,1.8024890422821045,0.37,1.780221203962962,0.3732639,1.7150534
