epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
76,3.4181033039093016,0.44,3.5828397141562567,0.3611111,1.6286361
77,3.3868569850921633,0.415,3.5516350666681924,0.34375,1.6148953
78,3.4394544696807863,0.41125,3.5351121690538196,0.3715278,1.6851562
79,3.4487460899353026,0.3775,3.5459895266426935,0.3420139,1.71241
80,3.3782653617858887,0.39625,3.629197703467475,0.28993055,1.6591766
81,3.4277175521850585,0.385,3.6091630458831787,0.31770834,1.7243028
82,3.361806573867798,0.40625,3.529792388280233,0.32118055,1.6744711
83,3.297281503677368,0.44125,3.5576071739196777,0.30555555,1.624498
84,3.278233985900879,0.4175,3.5061001777648926,0.328125,1.6198986
85,3.194751110076904,0.46,3.458677291870117,0.34375,1.5500855
86,3.223031120300293,0.43375,3.4557274050182767,0.3090278,1.5915669
87,3.2856181144714354,0.38625,3.445525142881605,0.3263889,1.6675444
88,3.216616039276123,0.41875,3.450928529103597,0.3402778,1.6116551
89,3.2160854816436766,0.4275,3.4113843970828586,0.3142361,1.6237775
90,3.166329231262207,0.44375,3.4515385495291815,0.30208334,1.5863692
91,3.1947530555725097,0.42,3.4718399710125394,0.28819445,1.6266472
92,3.1581719493865967,0.45125,3.447479976548089,0.32118055,1.6017004
93,3.1607677936553955,0.4225,3.4086730347739325,0.32118055,1.6152878
94,3.112447643280029,0.45125,3.361558477083842,0.33680555,1.5779611
95,3.0534370231628416,0.44625,3.3817624515957303,0.35416666,1.5299847
96,3.003998727798462,0.45625,3.296782692273458,0.35243055,1.490318
97,2.9158492279052735,0.49875,3.343883646859063,0.3402778,1.4114844
98,3.168924446105957,0.39625,3.287648174497816,0.34895834,1.674202
99,3.0087242603302,0.45,3.33987475766076,0.34375,1.5245056
100,2.9833904838562013,0.4525,3.3267670737372503,0.3472222,1.5078192
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
97,2.9158492279052735,0.49875,3.343883646859063,0.3402778,1.4114844
Max val_accuracy row:
78,3.4394544696807863,0.41125,3.5351121690538196,0.3715278,1.6851562
