epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
68,2.359288511276245,0.1225,2.329563405778673,0.21180555,2.2993166
69,2.3339327812194823,0.13875,2.2889953984154596,0.13194445,2.2664974
70,2.2636395359039305,0.17,2.203953425089518,0.18055555,2.1957335
71,2.1896453523635864,0.18875,2.172486232386695,0.16840278,2.1224906
72,2.1864202785491944,0.17,2.13929639922248,0.20833333,2.120809
73,2.2033961963653566,0.2025,2.186941477987501,0.19965278,2.1374204
74,2.140763006210327,0.20375,2.1457426879141064,0.19791667,2.0744228
75,2.1507173347473145,0.2275,2.3454673687616983,0.14583333,2.0861454
76,2.1659100008010865,0.225,2.106244464715322,0.23090278,2.0997758
77,2.1864687633514404,0.175,2.0989805658658347,0.25694445,2.1202755
78,2.252685022354126,0.1825,2.1442494259940252,0.2204861,2.187716
79,2.157468528747559,0.21,2.1131435765160456,0.21354167,2.0935962
80,2.202917890548706,0.19375,2.1668675210740833,0.17881945,2.1406755
81,2.138655114173889,0.20375,2.099844409359826,0.22395833,2.0761375
82,2.0796808052062987,0.245,2.06068750222524,0.24652778,2.0188475
83,2.0739138650894167,0.24625,2.12506600883272,0.21875,2.0147867
84,2.075836181640625,0.24,2.067605349752638,0.21875,2.016699
85,2.09214581489563,0.21875,2.0689216322369046,0.22916667,2.0342014
86,2.0648149728775023,0.23875,2.0297542214393616,0.2673611,2.0080848
87,2.051234288215637,0.27,2.0364224513371787,0.2534722,1.9955133
88,2.042851061820984,0.26,2.1178965237405567,0.20833333,1.9879293
89,2.0697746419906617,0.25125,2.0250005986955433,0.24131945,2.015254
90,2.0478318691253663,0.2325,2.057531091901991,0.21875,1.9930452
91,2.0752583646774294,0.23375,2.0333450502819486,0.23090278,2.0192952
92,2.0324675178527833,0.24125,1.9909219609366522,0.2517361,1.9766
93,2.044969401359558,0.27,2.0104853643311396,0.2517361,1.9895597
94,2.0176719284057616,0.28,1.9939071204927232,0.265625,1.9625751
95,1.9951919507980347,0.28125,1.9677877558602228,0.28125,1.9413856
96,1.9912873649597167,0.26875,1.9919337895181444,0.2690972,1.9388198
97,2.0442097282409666,0.2475,2.0024253527323403,0.24652778,1.9923326
98,1.97996732711792,0.2975,1.9726403488053217,0.3003472,1.9287273
99,1.983890929222107,0.28,1.971781353155772,0.265625,1.9323915
100,1.9655287075042724,0.2775,2.010984778404236,0.2482639,1.9141443
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
98,1.97996732711792,0.2975,1.9726403488053217,0.3003472,1.9287273
Max val_accuracy row:
98,1.97996732711792,0.2975,1.9726403488053217,0.3003472,1.9287273
